method,circuit,resynthesis,error,max_depth,one_tree_per_output,mred,v_mred,med,v_med,hd,v_hd,wce,v_wce,time,area
decision_tree,sobel,False,,3,True,0.51,0.51,42.033,42.369,1.961,1.976,253,252,2.1751364869996905,0.008384572386808273
decision_tree,sobel,True,,3,False,0.51,0.51,42.035,42.378,1.963,1.986,253,253,1.5753586190003261,0.005869200670765791
decision_tree,sobel,True,,3,True,0.51,0.51,42.033,42.369,1.961,1.976,253,252,2.38105602700125,0.007266629401900503
decision_tree,sobel,False,,5,False,0.51,0.51,42.021,42.379,1.949,1.987,253,253,1.7405787410007179,0.041922861934041364
decision_tree,sobel,False,,5,True,0.51,0.51,42.02,42.37,1.948,1.978,253,252,2.9703754900001513,0.036892118501956395
decision_tree,sobel,True,,5,False,0.51,0.51,42.021,42.379,1.949,1.987,253,253,2.0037645249994966,0.041922861934041364
decision_tree,sobel,True,,5,True,0.51,0.51,42.02,42.37,1.948,1.978,253,252,3.1996591740007716,0.036892118501956395
decision_tree,sobel,False,,8,False,0.509,0.51,41.973,42.375,1.901,1.983,253,252,3.9590185380002367,0.295975405254332
decision_tree,sobel,False,,8,True,0.509,0.51,41.972,42.371,1.9,1.979,253,252,5.928292736000003,0.29960871995528227
decision_tree,sobel,True,,8,False,0.509,0.51,41.973,42.375,1.901,1.983,253,252,4.410872678001397,0.29038569032979317
decision_tree,sobel,True,,8,True,0.509,0.51,41.972,42.37,1.9,1.978,253,252,6.3643110539997,0.2926215762996087
decision_tree,sobel,False,,10,False,0.505,0.509,41.547,42.442,1.827,2.023,253,253,13.789114077000704,1.4021799888205702
decision_tree,sobel,False,,10,True,0.481,0.505,40.167,43.632,1.788,2.188,253,252,30.096988815999794,2.702068194522079
decision_tree,sobel,True,,10,False,0.505,0.509,41.547,42.442,1.827,2.023,253,253,15.27712844800044,1.3923979877026271
decision_tree,sobel,True,,10,True,0.481,0.505,40.167,43.647,1.788,2.188,253,252,33.049803642999905,2.6956400223588597
decision_tree,BK_32b,False,,3,False,0.218,0.218,741753749.105,747082451.677,15.798,15.886,2720429015,2719962398,21.86395714199898,0.24167459562321597
decision_tree,BK_32b,False,,3,True,0.477,0.476,1500954154.579,1508348394.915,15.932,16.13,5273853000,5307202350,32.49692076900101,0.665080875356803
decision_tree,BK_32b,True,,3,False,0.218,0.218,741753749.105,747082451.677,15.798,15.886,2720429015,2719962398,22.965999006000857,0.23215984776403426
decision_tree,BK_32b,True,,3,True,0.477,0.476,1500954154.579,1508348394.915,15.932,16.13,5273853000,5307202350,32.924183696999535,0.6622264509990485
decision_tree,BK_32b,False,,5,False,0.125,0.125,409506419.852,410618666.051,15.291,15.43,1597330508,1569705344,25.95953337300125,1.313986679352997
decision_tree,BK_32b,False,,5,True,0.451,0.453,1429385454.902,1442280370.622,15.55,15.904,4797859001,4720694650,74.43005480600004,3.3748810656517603
decision_tree,BK_32b,True,,5,False,0.125,0.125,409506419.852,410618666.051,15.291,15.43,1597330508,1569705344,23.977256136000506,1.2568981921979068
decision_tree,BK_32b,True,,5,True,0.451,0.453,1429385454.902,1442280370.622,15.55,15.904,4797859001,4720694650,74.7177415719998,3.4300666032350144
decision_tree,BK_32b,False,,8,False,0.047,0.048,142489935.066,144374133.13,14.563,14.98,2209779369,2215041467,98.55874871700144,7.8011417697431025
decision_tree,BK_32b,False,,8,True,0.43,0.445,1343619639.997,1404733379.318,13.816,14.783,4491836470,4507874735,503.09778091099906,24.950523311132255
decision_tree,BK_32b,True,,8,False,0.047,0.048,142489935.066,144374133.13,14.563,14.98,2209779369,2215041467,90.44173116099955,7.564224548049476
decision_tree,BK_32b,True,,8,True,0.43,0.445,1343609008.835,1404722262.409,13.816,14.783,4491836470,4507874735,464.692425059,24.953377735490008
decision_tree,BK_32b,False,,10,False,0.026,0.026,86249711.964,88145973.617,13.692,14.484,4402824762,4388789709,400.80105867400016,25.847764034253093
decision_tree,BK_32b,False,,10,True,0.394,0.435,1228018670.308,1354031767.385,12.143,13.973,4404478528,4395804319,1790.9417537619993,84.55566127497622
decision_tree,BK_32b,True,,10,False,0.026,0.026,86249711.964,88145973.617,13.692,14.484,4402824762,4388789709,390.5168075339989,25.354900095147478
decision_tree,BK_32b,True,,10,True,0.394,0.435,1228020203.825,1354071534.657,12.145,13.974,4404478528,4395802271,1828.0984230470021,84.61084681255947
